player_id,season,salario_real,salario_predicho,residuo
10599,2122,1807215.0000000016,2296107.0378372637,-0.23942811036776313
10675,2021,330000.0000000001,896979.2992803862,-0.999940129606653
10710,2021,24380000.000000037,12402662.275321735,0.6758519748640808
10710,2122,10900000.0,15786459.899936538,-0.37038981503207324
10710,2223,10900000.0,10217906.233158803,0.06462109500210644
10710,2324,2290000.0000000047,5069414.8865434425,-0.794673586383638
11601,2021,1279999.9999999995,1789911.0214522171,-0.3353058319997082
11621,2021,2219999.9999999995,2950017.619617335,-0.28430394720134267
11621,2122,2219999.9999999995,1824702.1708867652,0.19609041620197765
11621,2223,929999.9999999994,1333037.9614539072,-0.3600312118358939
11654,2021,929999.9999999994,1135631.489252879,-0.19975956724360877
11658,2122,499999.9999999997,935626.7823026561,-0.6266085616825858
11692,2021,3210000.0000000023,1654308.1325953172,0.6628880624890119
11781,2021,5300000.000000013,6362795.811340346,-0.18276105317930735
11781,2122,5300000.000000013,5567222.349196387,-0.04918942842344798
11781,2223,5300000.000000013,5130003.177527597,0.03260054197450124
11869,2021,4400000.000000002,3645624.914241301,0.1880767459221815
11869,2122,4400000.000000002,4213222.715005705,0.04337669556817758
11869,2223,4400000.000000002,3611708.1530607226,0.19742370789727914
11869,2324,3129999.999999999,3166301.668194495,-0.01153123606764872
12194,2021,1490000.0,503131.9546362661,1.085678927982677
12194,2122,1490000.0,1363796.5735182846,0.08850371130787238
12394,2021,1709999.999999999,819388.7662925038,0.7356899941526702
12656,2021,790000.0,1461043.026658492,-0.6148729159986903
12673,2021,2219999.9999999995,1856830.360864834,0.17863626886311046
12790,2021,649999.9999999998,744407.4267426593,-0.1356161386457586
12982,2021,439999.9999999997,512395.7185476852,-0.15232248739168952
12994,2021,70999999.99999991,47465434.71231663,0.40267812116281476
12994,2122,63639999.99999989,39863390.650014825,0.4677838283283897
12994,2223,63639999.99999989,42029993.106553115,0.41485871846510847
13148,2021,1029999.9999999992,1995935.1954707282,-0.6615539079216237
13148,2122,1659999.9999999963,1153719.7156099114,0.3638263445368253
13148,2223,1659999.9999999963,1408260.093717382,0.16446263604073152
13198,2021,1460000.0000000012,1240596.827335945,0.16284385952924652
13204,2021,1109999.9999999998,1692613.7287609254,-0.4219139039453701
13208,2021,1079999.9999999993,1096428.8227271433,-0.015097332479188097
