player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Maxima Goffi,1937040,Lille,1643,france,2526,38,1,0,6.7,0,0,0,,0.01,0,1,100.0,1,2,66.67,7,12,19,86.36,2,66.67,1,0,0,0,5,0,0,0,0,1,1,0,0,0,20260428,0,2,0,0,1,0,0.0,0,1,1,0,0,0,,2,66.67,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,1,1,100.0,0,0,1,1,4,66.67,3,7,15,22,6.7,0,0,33,0,0,0,,,,,
Bané Diatta,2557443,Angers,1684,france,2526,9,1,0,6.7,0,0,0,,0.0,0,0,0.0,1,0,0.0,1,1,2,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20260428,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,1,100.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,0,0,0,1,100.0,0,1,1,2,6.7,0,0,3,0,0,0,,,,,
Pierrick Capelle,209768,Angers,1684,france,2526,431,13,3,6.7,0,0,0,0.31,0.34,8,3,27.27,34,11,78.57,67,59,126,82.89,4,40.0,6,0,0,0,25,1,0,3,0,9,12,0,0,7,20260428,5,30,0,1,10,0,0.0,0,6,6,0,0,0,,28,53.85,0,0,0,26,4,4,0,0,1.0,0,0,0,0,0.0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,4,2,1,3,60.0,0,16,11,68.75,4,10,5,11,32,51.61,14,85,67,152,80.4,6,0,243,10,0,0,14038.0,730000.0,M,38.0,France
Abu Francis,988801,Toulouse,1681,france,2526,532,8,7,6.7,0,0,0,0.13,0.17,6,0,0.0,29,1,9.09,80,117,197,82.77,7,77.78,2,0,0,0,33,0,0,4,1,10,8,0,0,4,20260428,4,16,1,1,5,0,0.0,0,7,7,0,0,0,,26,65.0,0,0,0,41,8,1,0,0,3.0,0,0,0,0,0.0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,5,2,0,3,75.0,0,19,14,73.68,1,10,4,0,33,67.35,11,108,130,238,53.6,6,0,314,4,2,0,15769.0,820000.0,M,24.0,Ghana
Jonathan Gradit,369650,RC Lens,1648,france,2526,809,10,10,6.7,0,0,0,0.11,0.2,12,1,33.33,62,14,42.42,185,248,433,91.54,14,51.85,13,0,0,0,32,0,0,1,2,51,10,0,1,1,20260428,3,33,1,0,15,0,0.0,1,8,5,3,0,0,,29,59.18,0,0,0,40,16,2,0,0,9.0,0,0,0,1,0.0,0,0,0,0,48,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,0,3,60.0,0,17,12,70.59,2,23,5,3,43,56.58,33,213,260,473,67.0,2,0,604,9,2,0,52500.0,2730000.0,D,33.0,France
Luc Zogbé,1499870,Stade Brestois,1715,france,2526,209,8,2,6.7,0,0,0,0.04,0.28,5,2,22.22,13,9,56.25,23,39,62,77.5,6,37.5,10,0,0,0,12,0,0,1,1,14,5,0,0,3,20260428,4,27,0,2,7,0,0.0,0,3,1,2,0,0,,12,41.38,0,0,0,18,2,1,0,0,1.0,0,0,0,0,0.0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,0,2,33.33,0,5,5,100.0,1,8,6,9,18,40.0,16,36,44,80,33.5,2,0,158,5,0,0,12308.0,640000.0,D,20.0,Cote d'Ivoire
Ayyoub Bouaddi,1564180,Lille,1643,france,2526,2119,27,25,6.7,0,1,1,1.59,1.39,22,2,13.33,228,30,73.17,451,334,785,84.23,22,61.11,14,0,0,0,128,2,2,8,7,23,27,0,1,20,20260428,11,97,0,1,35,0,0.0,1,23,20,3,0,0,,103,55.38,0,0,0,147,25,19,0,0,7.0,0,0,0,1,0.0,0,0,0,0,250,12,0,1,0,0,0,0,0,0,0,0.0,0.0,0,7,8,3,4,28,58.33,0,54,32,59.26,19,40,48,15,125,56.31,41,566,366,932,180.8,15,0,1327,21,6,0,20962.0,1090000.0,M,18.0,France
Amine Sbai,1392829,Angers,1684,france,2526,1697,23,21,6.7,2,1,3,3.58,2.72,17,7,12.73,168,16,53.33,267,125,392,71.93,3,20.0,12,0,0,1,71,4,3,11,1,2,23,0,0,40,20260428,14,137,0,2,15,0,6.45,0,24,20,4,2,0,,74,37.19,0,0,1,153,7,26,1,3,0.0,0,1,1,0,0.0,0,0,0,0,380,11,0,0,1,0,0,0,0,0,0,848.5,0.0,0,20,11,6,14,32,35.56,0,20,9,45.0,25,37,90,55,77,35.98,30,389,156,545,154.0,31,0,954,22,1,0,14038.0,730000.0,F,25.0,Morocco
Abdallah Sima,1029018,RC Lens,1648,france,2526,512,17,4,6.69,2,2,4,1.66,1.03,3,5,50.0,43,5,71.43,77,42,119,77.78,14,53.85,12,0,0,0,22,0,2,6,0,7,16,0,0,8,20260428,2,38,0,0,10,0,10.0,0,9,6,3,2,0,,19,42.22,1,0,2,34,1,9,0,1,0.0,0,0,0,0,0.0,0,0,0,0,74,6,0,0,1,0,0,0,0,0,0,256.0,0.0,0,18,2,8,6,4,40.0,0,7,5,71.43,9,3,10,10,33,46.48,7,103,50,153,107.1,20,0,268,8,2,0,41923.0,2180000.0,F,24.0,Senegal
Nicolas Tagliafico,158243,Olympique Lyonnais,1649,france,2526,1320,20,14,6.69,0,3,3,1.51,1.05,14,5,26.32,123,14,37.84,270,306,576,85.46,22,44.9,27,0,0,0,58,3,3,4,4,35,20,0,1,7,20260428,6,77,0,0,36,0,0.0,0,15,10,5,0,0,,65,56.52,0,0,2,98,20,13,0,2,5.0,0,0,0,0,0.0,0,0,0,0,148,4,0,2,0,0,0,0,0,0,0,0.0,0.0,0,13,2,10,1,3,42.86,0,29,14,48.28,13,29,7,19,87,53.05,37,328,346,674,133.8,15,1,1005,33,4,1,62885.0,3270000.0,D,33.0,Argentina
Giorgi Kvilitaia,300412,Metz,1651,france,2526,267,7,2,6.69,2,0,2,0.82,0.2,0,0,0.0,24,0,0.0,35,15,50,71.43,11,39.29,17,0,0,0,8,1,1,0,0,3,7,0,0,3,20260428,2,29,0,0,7,0,25.0,0,12,11,1,2,0,,9,42.86,1,0,0,20,0,4,0,1,1.0,0,0,0,0,0.0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,133.5,0.0,0,6,2,2,6,3,75.0,0,3,2,66.67,4,0,4,0,20,40.82,2,50,20,70,46.8,8,0,121,3,1,0,14038.0,730000.0,F,32.0,Georgia
Godson Kyeremeh,975300,Le Havre,1662,france,2526,397,13,3,6.68,1,1,2,1.08,0.28,1,5,33.33,26,2,50.0,36,18,54,80.6,1,14.29,6,0,0,0,10,1,0,1,1,3,13,0,0,3,20260428,2,28,0,0,9,0,16.67,0,3,3,0,1,0,,31,58.49,1,0,0,13,0,5,0,5,0.0,0,0,0,0,0.0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,397.0,0.0,0,5,1,3,2,5,38.46,0,7,7,100.0,5,3,13,15,32,53.33,4,45,22,67,86.9,6,0,158,19,0,0,10577.0,550000.0,F,25.0,France
Rasmus Nicolaisen,798124,Toulouse,1681,france,2526,2388,30,28,6.68,1,0,1,0.85,0.51,44,0,0.0,88,57,47.9,351,653,1004,86.33,74,68.52,34,0,0,0,87,0,0,2,7,139,30,0,0,0,20260428,11,69,1,3,28,0,6.67,5,39,34,5,1,0,,40,53.33,1,0,1,159,42,2,0,1,15.0,1,0,0,1,0.0,0,0,0,0,197,4,0,0,0,0,0,0,0,0,0,2388.0,0.0,0,14,1,8,5,3,100.0,0,20,13,65.0,2,78,3,2,114,62.3,119,458,705,1163,200.5,15,0,1535,18,4,0,41923.0,2180000.0,D,28.0,Denmark
Djibirin Harouna,2318284,Angers,1684,france,2526,323,15,1,6.68,2,1,3,1.05,0.6,1,3,33.33,24,1,33.33,36,17,53,69.74,9,64.29,5,0,0,0,22,1,0,2,0,7,15,0,0,7,20260428,8,38,0,0,9,0,28.57,0,5,4,1,2,0,,17,34.0,1,0,1,23,4,4,1,0,0.0,0,0,0,0,0.0,0,0,0,0,59,3,0,0,0,0,0,0,0,0,0,161.5,0.0,0,3,4,2,3,3,23.08,0,7,4,57.14,4,2,13,9,26,40.63,3,52,24,76,100.2,7,0,168,8,2,0,4231.0,220000.0,F,19.0,Cameroon
Carlens Arcus,794373,Angers,1684,france,2526,2015,24,24,6.68,0,3,3,0.29,1.49,29,11,28.95,151,42,48.84,373,589,962,87.61,25,64.1,14,0,0,0,91,3,0,2,7,65,24,0,0,6,20260428,14,67,0,3,31,0,0.0,0,27,24,3,0,0,,54,50.47,0,0,0,136,31,16,0,0,2.0,0,0,0,1,0.0,0,0,0,0,210,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,7,6,1,2,40.0,0,36,27,75.0,16,58,5,38,79,54.11,86,466,632,1098,160.3,9,1,1533,16,6,0,35000.0,1820000.0,D,29.0,Haiti
Clement Akpa,1387156,Auxerre,1646,france,2526,1860,24,21,6.68,0,0,0,0.21,0.77,55,10,34.48,104,70,35.71,276,543,819,80.93,32,56.14,25,0,0,0,75,1,0,3,4,86,24,0,0,2,20260428,10,49,2,3,11,0,0.0,11,29,26,3,0,0,,71,74.74,0,0,1,193,21,9,0,1,8.0,2,0,0,1,0.0,0,0,0,0,238,2,0,1,0,0,0,0,0,0,0,0.0,0.0,1,3,3,3,0,11,84.62,0,31,19,61.29,9,130,13,29,103,67.76,196,419,593,1012,160.3,6,0,1314,30,2,1,17500.0,910000.0,D,24.0,Cote d'Ivoire
Jessy Deminguet,902657,Metz,1651,france,2526,1850,29,23,6.68,1,0,1,0.85,0.69,35,1,5.56,138,52,66.67,306,423,729,89.34,12,42.86,16,0,0,0,69,0,1,4,0,16,28,0,0,27,20260428,16,93,0,1,24,0,6.67,0,43,34,9,0,1,,78,50.32,0,0,0,87,17,3,1,0,2.0,0,0,0,0,0.0,0,0,0,1,163,4,0,0,0,0,0,0,0,0,0,1850.0,0.0,0,8,7,5,6,8,44.44,0,42,21,50.0,3,57,18,18,90,49.18,78,368,448,816,187.0,15,0,1090,29,4,0,35000.0,1820000.0,M,28.0,France
Lasso Coulibaly,1126588,Auxerre,1646,france,2526,300,15,1,6.68,0,0,0,0.24,0.36,0,4,22.22,31,4,50.0,52,28,80,78.43,3,100.0,0,0,0,0,29,0,0,2,0,0,14,0,0,5,20260428,3,24,0,0,9,0,0.0,0,5,4,1,0,0,,31,56.36,0,0,0,22,5,3,0,2,1.0,0,0,0,0,0.0,0,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,1,1,1,14,66.67,0,6,5,83.33,3,3,21,18,34,58.62,8,66,36,102,93.5,4,0,204,11,1,0,10577.0,550000.0,F,23.0,Cote d'Ivoire
Jeffrey De Lange,803034,Olympique de Marseille,1641,france,2526,360,4,4,6.68,0,0,0,,0.0,5,0,0.0,1,10,31.25,3,85,88,78.57,0,0.0,0,0,0,0,25,0,0,0,1,1,4,0,0,0,20260428,1,1,0,1,0,0,0.0,13,8,7,1,0,0,-2.16,0,0.0,0,0,0,24,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,25,0,1,0,0,1,9,2,11,0,3,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,10,0,0,0,0.0,32,20,92,112,26.7,0,0,135,0,0,0,17500.0,910000.0,K,27.0,Netherlands
Alexsandro Ribeiro,1049775,Lille,1643,france,2526,515,8,7,6.68,0,0,0,0.37,0.04,9,0,0.0,17,19,52.78,102,306,408,90.07,20,68.97,9,0,0,0,30,0,0,0,2,34,8,0,1,0,20260428,1,21,0,0,10,0,0.0,6,5,4,1,0,0,,19,61.29,0,0,0,45,11,0,0,0,3.0,0,0,0,0,0.0,0,0,0,0,55,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,7,0,5,2,2,66.67,0,10,8,80.0,0,20,3,0,39,65.0,36,127,326,453,53.4,7,0,546,8,0,0,41923.0,2180000.0,D,26.0,Brazil
Melvin Bard,906075,Nice,1661,france,2526,2247,27,24,6.67,2,1,3,1.07,1.39,44,15,19.74,157,39,32.23,389,485,874,81.08,27,47.37,30,0,0,0,127,5,0,2,4,68,27,0,0,19,20260428,22,101,0,3,24,0,13.33,4,49,44,5,2,0,,89,55.63,0,0,0,204,34,15,2,3,14.0,0,0,0,1,0.0,0,0,0,0,362,6,0,0,0,0,0,0,0,0,0,1123.5,0.0,0,8,7,8,5,15,62.5,0,51,28,54.9,15,112,24,76,116,53.46,121,531,547,1078,180.2,15,1,1657,23,3,0,62885.0,3270000.0,D,25.0,France
Djaoui Cissé,1445628,Stade Rennais,1658,france,2526,981,22,12,6.67,0,0,0,0.79,1.08,10,4,14.81,132,20,52.63,235,173,408,81.11,4,30.77,9,0,0,0,51,0,0,9,0,6,22,0,0,13,20260428,8,61,0,0,18,0,0.0,0,14,13,1,0,0,,50,49.02,0,0,0,95,6,13,0,0,5.0,0,0,0,0,0.0,0,0,0,0,183,7,0,0,0,0,0,0,0,0,0,0.0,0.0,1,8,16,9,6,9,40.91,0,32,16,50.0,13,24,22,27,54,46.96,38,303,200,503,146.8,24,0,728,9,3,0,19231.0,1000000.0,M,22.0,France
Nouha Dicko,204286,Paris FC,6070,france,2526,98,8,0,6.67,1,1,2,0.4,0.01,0,0,0.0,3,1,50.0,7,3,10,76.92,3,37.5,5,0,0,0,1,1,0,0,0,0,7,0,0,1,20260428,0,9,0,0,4,0,25.0,0,2,2,0,1,0,,4,50.0,1,0,0,3,0,1,0,2,0.0,0,0,0,0,0.0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,98.0,0.0,0,3,1,2,2,0,0.0,0,1,0,0.0,1,0,0,2,7,43.75,2,9,4,13,46.7,4,0,28,3,0,0,20962.0,1090000.0,F,33.0,Mali
Abdoul Ouattara,1930811,RC Strasbourg,1659,france,2526,1460,24,15,6.67,2,0,2,2.35,0.89,13,3,20.0,114,6,66.67,239,367,606,90.58,1,16.67,5,0,0,0,78,4,2,6,4,26,24,0,0,8,20260428,6,40,0,1,10,0,8.0,0,20,19,1,2,0,,32,47.76,0,0,0,63,14,5,0,1,1.0,0,0,0,0,0.0,0,0,0,1,128,3,0,0,2,0,0,0,0,0,0,730.0,0.0,0,15,10,9,10,5,29.41,0,19,11,57.89,5,17,17,15,33,45.21,9,278,391,669,160.1,25,1,923,8,2,0,6923.0,360000.0,F,20.0,Cote d'Ivoire
Danny Namaso,867440,Auxerre,1646,france,2526,2278,27,26,6.67,3,3,6,5.19,1.8,19,2,8.33,210,23,65.71,352,170,522,83.52,43,40.95,62,0,0,0,103,4,8,21,4,21,27,0,0,49,20260428,11,223,0,0,60,0,5.17,0,34,29,5,2,1,,104,39.25,0,0,2,103,10,28,0,4,2.0,0,0,0,0,0.0,0,0,0,0,312,20,0,0,3,0,0,0,0,0,0,759.33,0.0,2,37,21,21,16,29,37.18,0,28,17,60.71,28,40,78,24,147,39.73,35,439,186,625,180.1,58,0,1130,47,8,0,22692.0,1180000.0,F,25.0,Cameroon
Conrad Jaden Egan-Riley,1131448,Olympique de Marseille,1641,france,2526,626,11,8,6.67,0,0,0,,0.42,12,0,0.0,37,15,44.12,160,325,485,92.73,10,55.56,8,0,0,0,29,1,0,0,1,34,10,0,1,1,20260428,3,19,0,1,5,0,0.0,1,9,9,0,0,0,,16,59.26,0,0,0,38,1,2,0,0,4.0,0,0,0,0,0.0,0,0,0,0,49,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,33.33,0,10,7,70.0,2,23,3,1,26,57.78,34,187,336,523,66.7,0,0,608,5,1,0,35000.0,1820000.0,D,23.0,England
Naouirou Ahamada,997104,Auxerre,1646,france,2526,428,12,5,6.67,0,0,0,0.29,0.32,0,1,33.33,53,5,50.0,92,54,146,86.39,3,75.0,1,0,0,0,27,1,0,1,0,3,12,0,0,4,20260428,2,16,0,0,4,0,0.0,0,5,4,1,0,0,,18,54.55,0,0,0,23,2,5,0,1,0.0,0,0,0,0,0.0,0,0,0,0,45,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,3,0,7,58.33,0,6,6,100.0,5,2,12,3,21,56.76,10,108,61,169,80.0,4,0,233,5,0,0,20962.0,1090000.0,M,23.0,France
Anthony Bermont,1545297,RC Lens,1648,france,2526,112,9,0,6.67,0,0,0,0.14,0.38,3,4,36.36,35,2,100.0,50,20,70,85.37,3,60.0,2,0,0,0,11,0,0,0,0,0,9,0,0,1,20260428,1,8,0,0,2,0,0.0,0,0,0,0,0,0,,2,25.0,0,0,0,12,3,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2,1,2,50.0,0,0,0,0.0,1,4,4,11,5,38.46,2,60,22,82,60.0,3,0,114,0,0,0,8654.0,450000.0,F,20.0,France
Abdoulaye Bamba,121180,Angers,1684,france,2526,186,4,2,6.67,0,0,0,0.02,0.01,0,0,0.0,4,0,0.0,15,18,33,68.75,6,75.0,2,0,0,0,4,0,0,0,0,8,3,0,0,0,20260428,2,5,0,0,1,0,0.0,0,5,5,0,0,0,,4,57.14,0,0,0,15,3,0,0,0,3.0,0,0,0,0,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0,0.0,0,3,3,100.0,0,2,0,1,10,66.67,5,23,25,48,20.0,1,0,79,2,0,0,15769.0,820000.0,D,35.0,Cote d'Ivoire
Aiyegun Tosin,875548,Lorient,1656,france,2526,953,24,10,6.67,4,0,4,4.85,0.6,4,0,0.0,68,7,70.0,99,45,144,77.84,4,28.57,10,0,0,1,18,1,4,4,0,6,23,0,0,13,20260428,2,47,0,0,11,0,16.0,0,16,14,2,4,0,,28,43.08,0,0,1,41,2,10,0,3,0.0,0,0,1,0,0.0,0,0,0,0,89,3,0,0,4,0,0,0,0,0,0,238.25,0.0,0,19,6,11,10,10,41.67,0,5,5,100.0,10,5,24,5,32,40.51,10,131,54,185,153.3,25,0,316,13,1,0,20962.0,1090000.0,F,27.0,Benin
Yanis Zouaoui,1397882,Le Havre,1662,france,2526,2193,28,26,6.66,1,1,2,1.37,3.1,35,43,25.44,150,50,38.17,275,433,708,78.15,18,48.65,19,0,0,0,109,5,1,6,2,54,28,0,0,18,20260428,16,98,0,2,20,0,6.25,0,35,35,0,1,0,,87,52.41,0,0,0,198,24,35,1,1,10.0,1,0,1,1,100.0,0,1,0,0,442,9,0,0,0,0,0,0,0,0,0,2193.0,0.0,7,3,13,5,5,20,43.48,0,43,26,60.47,35,107,46,169,105,51.72,131,423,483,906,186.6,16,1,1638,25,6,0,10577.0,550000.0,D,27.0,France
Tiago Santos,1087364,Lille,1643,france,2526,715,14,8,6.66,0,0,0,0.39,0.53,9,4,12.5,62,10,40.0,127,112,239,83.86,3,33.33,6,0,0,0,24,1,1,2,1,15,14,0,0,14,20260428,3,49,0,0,13,0,0.0,0,8,7,1,0,0,,37,46.25,0,0,1,46,6,6,0,0,0.0,0,0,0,0,0.0,0,0,0,1,135,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,4,6,0,3,17.65,0,13,8,61.54,6,22,17,32,40,44.94,25,164,121,285,93.3,8,0,504,21,0,0,35000.0,1820000.0,D,23.0,Portugal
Arnaud Nordin,848458,Stade Rennais,1658,france,2526,526,8,7,6.66,1,1,2,0.92,0.75,2,4,28.57,33,4,50.0,65,41,106,80.3,2,16.67,10,0,0,0,19,2,2,5,0,5,8,0,0,5,20260428,7,36,0,0,7,0,5.56,0,4,4,0,1,0,,29,52.73,1,0,0,26,0,3,0,1,0.0,0,0,0,0,0.0,0,0,0,0,66,2,0,0,0,0,0,0,0,0,0,526.0,0.0,0,13,5,9,4,5,41.67,0,8,6,75.0,3,3,12,14,31,46.27,8,88,44,132,53.3,18,1,252,16,1,0,15769.0,820000.0,F,27.0,France
Bamo Meïté,1131541,Lorient,1656,france,2526,1966,24,22,6.66,0,3,3,0.76,0.46,7,2,16.67,119,23,39.66,297,426,723,84.66,65,59.63,44,0,0,0,64,2,1,0,4,114,24,0,0,7,20260428,12,96,0,1,30,0,0.0,0,30,28,2,0,0,,59,53.15,0,0,0,131,13,7,0,2,13.0,0,0,0,2,0.0,0,0,0,0,188,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,1,7,1,7,53.85,0,28,15,53.57,7,20,13,12,124,56.36,58,369,485,854,159.9,8,0,1250,24,5,0,24423.0,1270000.0,D,24.0,Cote d'Ivoire
Mathis Amougou,1426224,RC Strasbourg,1659,france,2526,268,10,2,6.66,0,0,0,0.17,0.12,1,0,0.0,34,0,0.0,71,65,136,92.52,0,0.0,0,0,0,0,14,0,1,0,0,1,8,0,0,1,20260428,3,10,0,1,2,0,0.0,0,6,6,0,0,0,,15,60.0,0,0,0,11,1,2,0,0,1.0,0,0,0,0,0.0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,2,33.33,0,10,5,50.0,2,1,6,0,15,60.0,1,78,69,147,53.3,2,0,188,3,1,0,20962.0,1090000.0,M,20.0,France
Breel Embolo,352296,Stade Rennais,1658,france,2526,1714,28,19,6.66,8,3,11,7.79,1.19,3,1,14.29,83,5,41.67,149,85,234,69.64,23,37.7,38,0,0,0,54,2,5,5,2,15,28,0,0,28,20260428,9,144,0,0,46,0,22.86,0,29,25,4,8,0,,85,44.5,3,0,0,102,4,14,0,14,4.0,0,0,0,0,0.0,0,0,0,0,216,14,0,0,3,0,0,0,0,0,0,214.25,0.0,0,30,5,15,15,14,34.15,0,19,13,68.42,14,13,41,7,108,42.86,12,237,99,336,186.5,35,0,642,52,3,0,97885.0,5090000.0,F,28.0,Switzerland
Florent Hanin,170129,Angers,1684,france,2526,807,22,8,6.66,0,0,0,0.04,0.63,21,8,34.78,57,15,50.0,111,141,252,77.06,9,40.91,13,0,0,0,44,2,0,2,1,25,19,0,0,2,20260428,9,36,0,0,7,0,0.0,0,13,11,2,0,0,,23,50.0,0,0,0,75,10,8,0,0,4.0,0,0,0,0,0.0,0,0,0,0,117,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,1,0,3,33.33,0,13,7,53.85,8,39,9,23,32,47.06,30,157,170,327,126.5,3,0,523,7,0,0,17500.0,910000.0,D,36.0,France
Santiago Hidalgo,1199247,Toulouse,1681,france,2526,1151,26,12,6.66,4,5,9,2.22,0.81,6,1,10.0,72,5,62.5,119,64,183,74.09,14,28.0,36,0,0,0,55,4,0,7,1,11,26,0,0,25,20260428,16,142,0,0,36,0,14.81,0,13,10,3,4,0,,64,37.65,1,0,0,64,6,10,2,7,1.0,0,0,0,0,0.0,0,0,0,0,177,13,0,0,1,0,0,0,0,0,0,287.75,0.0,0,21,6,11,9,6,16.67,0,30,15,50.0,10,14,36,10,78,35.45,8,167,80,247,173.1,27,1,535,29,4,0,12308.0,640000.0,F,20.0,Argentina
Lucas Tousart,787889,Stade Brestois,1715,france,2526,623,20,6,6.66,1,0,1,0.43,0.36,4,2,66.67,28,8,47.06,61,77,138,77.09,16,51.61,15,0,0,0,25,2,0,1,0,14,20,0,0,7,20260428,6,47,0,0,19,0,14.29,0,13,10,3,1,0,,28,46.67,1,0,0,41,7,4,0,0,1.0,0,0,0,0,0.0,0,0,0,1,65,3,0,0,0,0,0,0,0,0,0,623.0,0.0,0,4,3,3,3,2,66.67,0,22,11,50.0,4,6,3,3,44,48.35,17,89,90,179,133.1,7,0,297,4,0,0,38462.0,2000000.0,M,28.0,France
Francis Coquelin,40672,Nantes,1647,france,2526,634,15,8,6.65,0,1,1,0.15,0.18,9,0,0.0,35,10,71.43,101,148,249,87.99,11,57.89,8,0,0,0,26,0,0,2,0,11,15,0,0,4,20260428,4,36,1,2,15,0,0.0,0,6,4,2,0,0,,29,50.88,0,0,0,34,5,3,0,0,4.0,0,0,0,0,0.0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,4,3,1,5,50.0,0,17,13,76.47,3,16,10,0,40,52.63,14,120,163,283,99.8,6,0,378,7,2,0,62885.0,3270000.0,M,34.0,France
Mahamadou Nagida,1545409,Stade Rennais,1658,france,2526,625,16,5,6.65,0,0,0,0.54,0.35,12,4,44.44,76,25,58.14,164,168,332,83.42,11,64.71,6,0,0,0,36,0,1,4,2,29,15,0,0,6,20260428,11,40,1,1,11,0,0.0,0,9,8,1,0,0,,32,48.48,0,0,0,66,16,4,0,0,2.0,0,0,0,1,0.0,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,10,5,3,9,60.0,0,17,9,52.94,4,25,15,9,43,51.81,43,206,192,398,99.8,12,0,596,7,2,0,6923.0,360000.0,D,20.0,Cameroon
Gabriel Osho,920680,Auxerre,1646,france,2526,134,2,2,6.65,0,0,0,,0.01,1,0,0.0,6,1,25.0,18,51,69,93.24,2,40.0,3,0,0,0,3,0,0,0,1,2,2,0,0,0,20260428,0,5,0,1,2,0,0.0,0,2,2,0,0,0,,4,66.67,0,0,0,5,1,0,0,0,2.0,0,0,0,0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,2,66.67,0,3,0,2,6,54.55,4,21,53,74,13.3,0,0,91,1,0,0,,,,,
