player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Manu Fernández,1630975,Celta Vigo,2821,spain,2526,720,13,9,6.7,0,0,0,0.05,0.09,13,0,0.0,43,23,46.0,155,288,443,90.22,6,60.0,4,0,0,0,31,0,0,0,1,32,13,0,0,6,20260428,0,17,0,1,7,0,0.0,0,10,9,1,0,0,,21,61.76,0,0,0,48,7,3,0,0,3.0,0,1,0,1,0.0,0,0,0,0,59,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,2,0,1,50.0,0,13,9,69.23,2,21,2,0,27,61.36,50,180,311,491,87.1,2,0,587,7,2,0,4808.0,250000.0,D,24.0,Spain
Johan Mojica,344847,Mallorca,2826,spain,2526,2500,32,27,6.7,0,3,3,0.49,2.66,36,30,26.32,232,62,38.51,455,408,863,79.17,20,60.61,13,0,0,0,159,5,1,3,4,77,32,0,0,26,20260428,10,95,0,1,26,0,0.0,0,42,37,5,0,0,,93,53.14,0,0,0,227,20,30,0,2,4.0,0,0,0,0,0.0,0,0,0,0,431,8,0,0,0,0,0,0,0,0,0,0.0,0.0,5,3,12,10,2,15,41.67,0,50,26,52.0,30,95,36,114,113,54.33,161,602,488,1090,214.3,15,1,1853,29,5,0,36154.0,1880000.0,D,33.0,Colombia
Unai Vencedor,966802,Levante UD,2849,spain,2526,818,16,11,6.69,0,0,0,,1.53,25,9,40.91,85,40,57.97,173,166,339,81.49,14,50.0,14,0,0,0,39,3,0,0,0,14,16,0,1,3,20260428,18,61,0,0,24,0,0.0,0,16,12,4,0,0,,34,41.98,0,0,0,77,6,12,0,0,5.0,0,0,0,0,0.0,0,0,0,0,101,4,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,4,57.14,0,22,13,59.09,12,50,7,22,48,44.04,69,232,184,416,107.1,0,0,537,8,3,0,30000.0,1560000.0,M,25.0,Spain
David López,1513896,Mallorca,2826,spain,2526,673,10,7,6.69,0,0,0,0.31,0.07,13,0,0.0,22,27,40.91,71,176,247,81.25,17,60.71,11,0,0,0,15,0,0,1,1,67,10,0,0,0,20260428,2,22,0,0,9,0,0.0,6,15,14,1,0,0,,12,52.17,0,0,0,57,8,0,0,0,14.0,1,0,0,0,0.0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,3,0,1,100.0,0,8,5,62.5,0,27,1,0,29,56.86,66,116,188,304,66.9,4,0,430,3,2,0,4808.0,250000.0,D,23.0,Spain
Thomas Partey,316148,Villarreal,2819,spain,2526,768,21,7,6.69,0,0,0,0.36,0.35,7,2,100.0,87,19,55.88,196,187,383,86.07,14,58.33,10,0,0,0,39,0,0,2,2,13,19,0,0,9,20260428,6,32,1,0,8,0,0.0,0,11,11,0,0,0,,27,55.1,0,0,0,62,12,5,0,0,4.0,0,0,0,1,0.0,0,0,0,0,85,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,5,1,6,75.0,0,17,5,29.41,5,17,8,2,41,56.16,34,240,205,445,127.1,8,0,564,4,0,0,80192.0,4170000.0,M,32.0,Ghana
Franco Mastantuono,1403559,Real Madrid,2829,spain,2526,830,18,9,6.69,1,0,1,2.3,2.19,9,9,32.14,140,7,53.85,273,76,349,89.95,5,45.45,6,0,0,0,33,4,3,6,1,2,18,0,1,23,20260428,14,87,0,1,18,0,3.85,0,8,6,2,1,0,,58,41.73,0,0,2,39,2,11,0,0,0.0,0,0,0,0,0.0,0,0,0,0,142,8,0,1,1,0,0,0,0,0,0,830.0,0.0,1,17,9,15,5,17,37.78,0,20,12,60.0,11,16,45,28,63,42.0,13,307,81,388,120.4,26,0,634,21,5,0,140192.0,7290000.0,F,18.0,Argentina
Valentin Rosier,842419,Osasuna,2820,spain,2526,2116,26,25,6.69,1,1,2,0.48,1.63,26,8,20.0,176,26,27.96,371,347,718,81.04,16,61.54,10,0,0,0,134,3,1,4,4,64,26,0,0,20,20260428,17,92,0,0,31,0,7.14,0,27,22,5,1,0,,81,49.69,0,0,0,168,35,13,0,3,3.0,0,0,0,0,0.0,0,0,0,0,282,7,0,1,1,0,0,0,0,0,0,2116.0,0.0,0,6,8,7,3,22,59.46,0,42,27,64.29,13,77,37,40,97,51.32,93,489,397,886,173.9,14,0,1421,17,4,1,36154.0,1880000.0,D,29.0,France
Jorge Herrando,944225,Osasuna,2820,spain,2526,1540,27,16,6.69,0,1,1,0.29,0.81,13,0,0.0,38,22,36.07,172,426,598,86.42,28,58.33,20,0,0,0,38,1,1,2,2,100,26,0,0,1,20260428,10,53,0,0,23,0,0.0,0,25,19,6,0,0,,41,55.41,0,0,0,94,18,2,0,0,11.0,0,0,0,0,0.0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,0,3,100.0,0,31,14,45.16,2,32,3,1,69,56.56,61,230,462,692,173.9,3,0,922,8,3,0,15962.0,830000.0,D,24.0,Spain
Carlos Domínguez,1069703,Celta Vigo,2821,spain,2526,610,8,6,6.69,0,0,0,0.52,0.07,3,0,0.0,33,16,43.24,109,295,404,91.4,14,70.0,6,0,0,0,25,0,1,0,0,43,8,0,0,4,20260428,2,18,1,0,6,0,0.0,0,12,11,1,0,0,,14,53.85,0,0,0,38,5,1,0,0,5.0,0,0,0,1,0.0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,0,0.0,0,13,8,61.54,1,8,2,1,28,60.87,37,133,309,442,53.5,2,0,538,1,1,0,18077.0,940000.0,D,24.0,Spain
Javier Guerra,1122610,Valencia,2828,spain,2526,1673,31,20,6.69,1,5,6,1.74,2.3,37,9,26.47,182,42,50.0,347,328,675,80.74,11,52.38,10,0,0,0,92,5,2,8,2,21,30,0,0,26,20260428,19,102,0,0,26,0,5.56,0,24,22,2,1,0,,54,36.99,0,0,1,161,22,23,0,1,5.0,0,0,0,0,0.0,0,0,0,0,278,6,0,0,1,0,0,0,0,0,0,1673.0,0.0,1,12,6,4,6,18,45.0,0,23,13,56.52,23,69,40,34,65,38.92,84,464,372,836,200.6,18,0,1146,13,3,0,40000.0,2080000.0,M,22.0,Spain
Hugo Rincón,1632454,Girona FC,24264,spain,2526,1692,30,16,6.69,1,1,2,0.86,0.86,12,3,10.0,198,16,39.02,321,289,610,82.77,18,40.91,26,0,0,0,63,1,2,1,2,48,30,0,0,10,20260428,13,88,0,1,31,0,14.29,0,27,24,3,1,0,,98,61.25,0,0,0,127,5,9,0,1,9.0,0,0,0,1,0.0,0,0,0,1,207,1,0,0,1,0,0,0,0,0,0,1692.0,0.0,0,7,0,4,2,9,52.94,0,41,29,70.73,9,27,17,30,116,56.86,41,404,333,737,200.6,7,1,1153,48,4,0,10000.0,520000.0,D,23.0,Spain
César Tárrega,996928,Valencia,2828,spain,2526,2147,27,24,6.69,0,0,0,0.43,0.11,33,0,0.0,50,49,38.28,215,745,960,86.33,48,54.55,40,0,0,0,73,0,0,2,6,157,27,0,0,4,20260428,6,83,2,0,34,0,0.0,25,34,29,5,0,0,,51,54.26,0,0,0,152,23,2,0,0,18.0,1,0,0,1,0.0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,1,6,1,8,88.89,0,33,19,57.58,2,60,9,0,99,54.4,128,309,803,1112,180.5,9,0,1449,10,6,0,32115.0,1670000.0,D,23.0,Spain
Coba Da Costa,1392054,Getafe,2859,spain,2526,361,14,2,6.68,0,0,0,0.31,0.57,3,4,17.39,37,4,44.44,68,22,90,68.18,18,69.23,8,0,0,0,14,0,0,1,0,1,13,0,0,8,20260428,6,39,0,0,8,0,0.0,0,3,3,0,0,0,,26,45.61,0,0,0,42,1,4,0,2,0.0,0,1,0,0,0.0,0,0,0,0,111,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,3,1,10,50.0,0,10,6,60.0,3,7,20,23,44,53.01,9,106,26,132,86.9,5,0,251,6,1,0,8077.0,420000.0,F,23.0,Guinea-Bissau
Iker Losada,992331,Levante UD,2849,spain,2526,726,19,9,6.68,3,1,4,1.69,0.72,4,4,23.53,45,3,21.43,88,51,139,72.77,2,15.38,11,0,0,0,26,1,2,2,0,7,19,0,0,4,20260428,9,36,0,0,5,0,23.08,0,10,10,0,2,1,,18,41.86,0,0,0,52,10,10,0,2,2.0,0,0,0,0,0.0,0,0,0,0,92,3,0,0,3,0,0,0,0,0,0,242.0,0.0,0,8,5,7,4,4,33.33,0,9,8,88.89,10,12,12,17,20,35.71,14,123,68,191,127.0,13,0,312,5,1,0,20000.0,1040000.0,F,24.0,Spain
Alejandro Rego Mora,2110897,Athletic Club,2825,spain,2526,966,24,8,6.68,1,1,2,0.41,0.67,13,2,66.67,78,17,58.62,196,156,352,81.29,10,62.5,6,0,0,0,59,1,0,6,1,14,24,0,0,4,20260428,12,59,0,0,30,0,9.09,0,18,12,6,1,0,,42,44.21,0,0,1,81,20,9,0,0,5.0,0,0,0,0,0.0,0,0,0,0,108,7,0,0,1,0,0,0,0,0,0,966.0,0.0,0,2,9,2,3,5,41.67,0,33,17,51.52,9,29,12,3,52,46.85,29,260,173,433,160.4,11,0,588,4,5,0,5962.0,310000.0,M,22.0,Spain
Batista Mendy,859021,Sevilla,2833,spain,2526,1616,26,19,6.68,1,0,1,1.14,0.48,21,1,20.0,138,34,57.63,255,308,563,86.48,16,59.26,11,0,0,0,93,0,0,7,2,22,24,0,0,18,20260428,15,87,1,2,36,0,5.88,0,26,24,2,1,0,,71,48.3,0,0,1,88,18,9,1,0,5.0,0,0,0,0,0.0,0,0,0,0,143,8,0,0,0,0,0,0,0,0,0,1616.0,0.0,0,2,15,5,5,10,58.82,0,35,23,65.71,9,44,17,5,87,50.0,59,310,341,651,160.4,17,1,901,27,6,0,58077.0,3020000.0,M,26.0,France
Unai Elgezabal,813574,Levante UD,2849,spain,2526,958,12,11,6.68,1,0,1,0.67,0.35,11,0,0.0,20,14,30.43,109,239,348,85.09,31,72.09,12,0,0,0,28,0,1,0,1,70,12,0,0,0,20260428,7,30,0,1,11,0,33.33,1,24,20,4,1,0,,14,43.75,0,0,0,61,3,2,0,0,16.0,1,0,0,1,0.0,0,0,0,0,67,1,0,0,1,0,0,0,0,0,0,958.0,0.0,0,3,0,2,1,0,0.0,0,8,4,50.0,2,29,0,0,45,60.0,46,151,258,409,80.2,3,0,542,6,2,0,20000.0,1040000.0,D,32.0,Spain
Jesús Areso,910267,Athletic Club,2825,spain,2526,1425,24,13,6.68,0,1,1,0.12,1.26,10,16,20.0,140,16,45.71,271,194,465,83.48,31,75.61,10,0,0,0,51,3,0,2,2,44,24,0,0,7,20260428,6,49,0,2,18,0,0.0,0,22,17,5,0,0,,37,48.68,0,0,0,92,18,22,0,1,8.0,0,0,0,0,0.0,0,0,0,0,256,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,1,0,12,52.17,0,21,15,71.43,22,17,23,80,68,58.12,35,346,211,557,160.4,3,0,1015,5,3,0,40000.0,2080000.0,D,26.0,Spain
Léo Pétrot,827504,Elche,2846,spain,2526,1557,30,17,6.68,0,0,0,0.64,0.31,13,2,11.76,123,30,50.0,328,470,798,86.64,32,65.31,17,0,0,0,67,1,0,4,2,67,29,0,0,5,20260428,7,51,0,2,18,0,0.0,21,25,22,3,0,0,,44,56.41,0,0,0,123,14,2,0,2,15.0,0,0,0,0,0.0,0,0,0,0,183,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,1,4,0,3,42.86,0,36,21,58.33,2,35,7,17,76,59.84,60,392,529,921,193.8,8,0,1229,5,2,0,20000.0,1040000.0,D,28.0,France
Luiz Felipe,850035,Rayo Vallecano,2818,spain,2526,491,10,7,6.68,0,0,0,0.38,0.02,1,0,0.0,5,8,44.44,44,187,231,90.94,9,52.94,8,0,0,0,12,0,0,1,2,24,10,0,0,0,20260428,3,16,0,0,5,0,0.0,19,4,4,0,0,0,,13,61.9,0,0,0,23,8,1,0,0,3.0,0,0,0,0,0.0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,0,0.0,0,12,8,66.67,1,3,0,0,22,57.89,18,59,195,254,66.8,3,0,323,1,1,0,40000.0,2080000.0,D,28.0,Italy
A. J. Morales,344129,Levante UD,2849,spain,2526,359,19,1,6.68,1,1,2,2.1,0.51,2,2,25.0,37,1,25.0,56,29,85,73.28,2,40.0,3,0,0,0,24,2,4,3,0,3,19,0,0,6,20260428,1,20,0,0,3,0,11.11,0,7,6,1,1,0,,22,56.41,0,0,0,31,3,6,0,4,2.0,0,0,1,0,100.0,0,1,0,0,62,3,0,0,1,0,0,0,0,0,0,359.0,0.0,0,6,3,2,4,9,56.25,0,9,4,44.44,6,6,16,8,24,54.55,4,77,39,116,126.9,9,0,201,4,1,0,24038.0,1250000.0,F,38.0,Spain
Calebe Gonçalves,1046796,Deportivo Alavés,2885,spain,2526,764,19,13,6.68,0,0,0,0.13,0.42,4,2,12.5,86,6,60.0,155,120,275,87.86,2,40.0,3,0,0,0,52,1,0,3,0,4,19,0,0,8,20260428,5,55,0,0,18,0,0.0,0,8,8,0,0,0,,60,53.57,0,0,0,38,9,13,0,0,1.0,0,0,0,0,0.0,0,0,0,0,105,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,1,1,16,41.03,0,25,14,56.0,13,7,39,16,62,52.99,10,183,130,313,126.9,5,0,496,19,2,0,,,,,
Thiago Fernández,1201412,Real Oviedo,2851,spain,2526,580,12,6,6.68,0,4,4,0.45,2.31,6,6,26.09,55,6,50.0,103,40,143,82.66,1,10.0,9,0,0,0,32,4,0,1,0,1,12,0,0,19,20260428,7,64,1,0,6,0,0.0,0,12,9,3,0,0,,30,35.29,0,0,1,30,4,10,0,2,0.0,0,0,0,0,0.0,0,0,0,0,117,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,6,5,4,13,36.11,0,9,4,44.44,10,12,36,23,31,32.63,12,128,45,173,80.1,10,0,343,8,3,0,4808.0,250000.0,F,21.0,Argentina
Ovie Ejaria,845025,Real Oviedo,2851,spain,2526,196,8,2,6.68,0,0,0,0.14,0.4,0,0,0.0,29,2,50.0,61,34,95,87.96,8,57.14,6,0,0,0,9,0,0,1,0,3,8,0,0,4,20260428,4,19,0,0,3,0,0.0,0,3,3,0,0,0,,12,48.0,0,0,0,13,3,1,0,1,0.0,0,0,0,0,0.0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,1,1,4,66.67,0,4,3,75.0,1,2,6,1,20,51.28,4,70,38,108,53.4,3,0,149,5,1,0,15962.0,830000.0,F,28.0,England
Alberto Reina,882475,Real Oviedo,2851,spain,2526,2037,32,26,6.67,4,1,5,2.86,2.14,34,15,33.33,200,46,63.89,374,336,710,85.03,16,42.11,22,0,0,0,77,5,3,3,0,12,32,0,0,21,20260428,15,101,1,4,33,0,22.22,0,34,27,7,3,1,,84,51.53,0,0,2,125,12,28,3,2,4.0,0,0,0,1,0.0,0,0,0,0,217,10,0,1,1,0,0,0,0,0,0,509.25,0.0,0,13,5,6,9,13,50.0,0,35,13,37.14,28,64,26,45,100,49.75,72,476,359,835,213.5,18,0,1143,37,4,1,20000.0,1040000.0,M,28.0,Spain
Borja Mayoral,604954,Getafe,2859,spain,2526,1044,14,12,6.67,4,1,5,2.92,0.24,6,1,16.67,80,11,68.75,140,66,206,80.78,15,32.61,31,1,0,0,32,1,3,4,2,5,14,0,0,18,20260428,4,62,0,0,6,0,28.57,0,15,12,3,4,0,,18,36.73,1,0,0,49,5,4,1,10,2.0,0,0,1,0,0.0,0,0,0,0,100,12,0,0,2,0,0,0,0,0,0,261.0,0.0,0,11,3,3,7,6,66.67,0,5,4,80.0,4,16,9,6,33,34.74,16,178,77,255,93.4,14,0,375,7,0,0,92115.0,4790000.0,F,28.0,Spain
Dani Vivian,910978,Athletic Club,2825,spain,2526,2383,28,26,6.67,1,0,1,1.17,0.77,49,3,30.0,127,90,48.39,441,642,1083,85.21,30,44.78,37,0,0,0,122,3,2,4,4,135,28,0,1,15,20260428,19,106,2,2,37,0,6.25,0,39,32,7,0,1,,71,50.71,0,0,1,188,31,6,0,1,13.0,0,0,0,1,0.0,0,0,0,0,248,4,0,1,1,0,0,0,0,0,0,2383.0,0.0,0,11,5,7,5,5,83.33,0,51,34,66.67,6,91,6,10,101,48.79,186,566,705,1271,186.8,16,2,1664,16,8,0,70192.0,3650000.0,D,26.0,Spain
Brahim Díaz,835485,Real Madrid,2829,spain,2526,982,25,9,6.66,0,5,5,0.82,2.21,10,7,41.18,173,7,100.0,284,88,372,90.29,2,22.22,7,0,0,0,40,5,1,3,0,4,25,0,0,26,20260428,0,64,0,1,17,0,0.0,0,8,6,2,0,0,,57,50.0,0,0,0,40,1,24,0,3,0.0,0,0,0,0,0.0,0,0,0,2,128,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,3,3,4,15,51.72,0,14,10,71.43,24,14,29,17,59,47.97,7,321,91,412,166.6,10,0,604,28,1,0,140192.0,7290000.0,F,26.0,Morocco
Kike García,84972,Espanyol,2814,spain,2526,1614,32,16,6.66,6,1,7,8.0,2.24,6,1,5.88,85,10,52.63,154,82,236,65.92,82,49.1,85,0,0,1,42,4,11,10,0,19,32,0,0,21,20260428,10,153,1,0,29,0,10.71,0,24,21,3,6,0,,60,46.88,1,0,0,122,5,19,1,24,1.0,0,0,2,0,50.0,0,1,0,0,235,16,0,0,4,0,0,0,0,0,0,269.0,0.0,0,51,5,21,25,9,40.91,0,11,7,63.64,19,20,22,17,142,48.14,19,259,99,358,213.2,56,2,688,42,3,0,24038.0,1250000.0,F,36.0,Spain
Diego López,998950,Valencia,2828,spain,2526,1460,29,16,6.66,3,0,3,2.29,1.41,9,5,15.15,110,8,72.73,199,107,306,76.31,19,31.67,41,0,0,0,57,3,4,9,2,9,29,0,0,12,20260428,11,98,0,2,15,0,13.04,0,24,19,5,3,0,,54,48.65,0,0,1,95,8,13,0,3,2.0,0,0,0,0,0.0,0,0,0,0,190,10,0,0,3,0,0,0,0,0,0,486.67,0.0,0,15,8,7,7,10,34.48,0,15,11,73.33,13,15,29,33,73,42.69,11,269,132,401,193.2,23,0,654,30,2,0,32115.0,1670000.0,F,23.0,Spain
Natan,1015287,Real Betis,2816,spain,2526,2527,29,29,6.66,0,0,0,0.5,0.18,28,0,0.0,59,50,34.97,284,845,1129,87.59,66,55.46,53,0,0,0,88,0,0,3,7,193,29,0,0,7,20260428,9,94,1,0,24,0,0.0,37,37,30,7,0,0,,42,50.6,0,0,0,160,35,6,0,0,21.0,0,0,0,0,0.0,0,0,0,0,185,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,3,6,1,2,66.67,0,31,17,54.84,6,70,3,1,108,53.47,143,395,894,1289,193.2,10,0,1671,11,7,0,60192.0,3130000.0,D,24.0,Brazil
Jon Aramburu,1116388,Real Sociedad,2824,spain,2526,2526,31,28,6.66,1,0,1,1.89,0.83,20,6,13.33,220,36,36.36,488,460,948,80.89,46,70.77,19,0,0,0,105,0,2,4,3,84,31,0,0,12,20260428,41,143,0,1,62,0,5.0,0,44,42,2,1,0,,146,54.07,1,0,0,224,42,10,0,3,9.0,0,0,0,2,0.0,0,0,0,0,377,3,0,0,0,0,0,0,0,0,0,2526.0,0.0,0,11,9,11,5,10,50.0,0,96,58,60.42,10,55,20,45,192,57.31,99,638,534,1172,206.5,20,0,1924,42,9,0,40000.0,2080000.0,D,23.0,Venezuela
Ayoze Perez,345195,Villarreal,2819,spain,2526,856,20,9,6.66,2,3,5,3.39,0.54,2,1,14.29,60,2,33.33,94,49,143,75.26,10,27.78,26,0,0,0,17,2,4,4,0,6,20,0,0,19,20260428,7,82,0,0,14,0,14.29,0,15,11,4,2,0,,47,45.63,0,0,1,47,4,13,2,5,0.0,0,0,0,0,0.0,0,0,0,0,117,3,0,0,0,0,0,0,0,0,0,428.0,0.0,0,12,2,5,5,10,38.46,0,19,10,52.63,13,8,26,7,57,41.01,6,130,60,190,133.2,14,1,362,19,3,0,60192.0,3130000.0,F,32.0,Spain
Jones El-Abdellaoui,1173575,Celta Vigo,2821,spain,2526,642,20,4,6.66,2,0,2,2.55,0.62,1,6,23.08,55,1,100.0,88,27,115,84.56,6,50.0,6,0,0,0,21,0,3,5,0,12,20,0,0,13,20260428,6,44,0,0,5,0,12.5,0,11,7,4,2,0,,20,34.48,0,0,0,21,3,9,0,2,0.0,0,0,0,0,0.0,0,0,0,0,81,2,0,0,2,0,0,0,0,0,0,321.0,0.0,0,11,5,7,4,11,44.0,0,6,4,66.67,9,4,25,26,26,37.14,1,103,33,136,133.2,16,0,286,3,0,0,10000.0,520000.0,F,20.0,Morocco
Nobel Mendy,1458073,Rayo Vallecano,2818,spain,2526,1532,20,19,6.66,2,0,2,1.58,0.21,27,0,0.0,35,42,39.25,149,587,736,86.49,22,50.0,22,0,0,0,58,1,2,1,4,122,20,0,1,3,20260428,5,55,0,1,27,0,18.18,61,23,22,1,2,0,,33,50.0,2,0,0,115,19,3,0,1,18.0,0,0,0,1,0.0,0,0,0,0,130,0,0,2,0,0,0,0,0,0,0,766.0,0.0,0,8,3,7,3,3,75.0,0,20,8,40.0,3,60,4,5,55,50.0,107,225,626,851,133.2,11,1,1118,10,6,1,12115.0,630000.0,D,21.0,Senegal
Rafa Mir,825754,Elche,2846,spain,2526,1815,27,21,6.66,8,0,8,8.08,1.13,14,3,15.0,134,15,75.0,223,109,332,80.0,19,31.67,41,0,0,1,37,3,13,6,3,19,27,0,0,25,20260428,8,118,0,1,39,1,11.59,0,24,19,5,7,1,,37,32.46,0,0,4,83,5,9,2,7,1.0,0,0,2,0,50.0,0,1,0,0,183,14,0,0,6,0,0,0,0,0,0,226.88,33.33,3,51,18,27,36,5,25.0,0,16,9,56.25,9,28,20,20,56,32.18,20,282,133,415,179.8,69,2,693,16,4,0,40000.0,2080000.0,F,28.0,Spain
Etta Eyong,1393673,Levante UD,2849,spain,2526,1650,29,18,6.66,6,4,10,8.07,1.57,4,1,7.69,66,8,61.54,118,64,182,68.42,32,35.96,57,0,1,0,52,4,10,6,2,18,29,0,0,33,20260428,4,137,0,0,30,0,13.95,0,30,23,7,6,0,,71,47.02,3,0,1,84,4,13,1,7,1.0,0,0,1,0,0.0,0,0,0,0,217,17,0,0,2,0,0,0,0,0,0,275.0,0.0,0,35,8,18,19,10,35.71,0,27,14,51.85,13,14,28,13,103,42.92,13,185,81,266,193.1,43,0,602,34,3,0,20000.0,1040000.0,F,22.0,Cameroon
Mateo Joseph,1170693,Mallorca,2826,spain,2526,1710,29,19,6.66,2,3,5,5.09,0.9,5,4,28.57,95,2,50.0,163,83,246,81.46,10,19.61,41,0,0,0,65,3,8,5,1,24,29,0,0,36,20260428,15,131,0,0,19,0,6.06,0,29,26,3,2,0,,78,46.43,0,0,1,56,12,14,1,4,4.0,0,0,0,0,0.0,0,0,0,1,182,9,0,0,1,0,0,0,0,0,0,855.0,0.0,0,27,6,14,14,18,47.37,0,29,20,68.97,14,6,38,14,88,40.18,4,209,93,302,193.1,33,1,650,31,2,0,17308.0,900000.0,F,22.0,Spain
Nacho Vidal,844752,Real Oviedo,2851,spain,2526,1945,24,23,6.66,0,0,0,1.37,0.74,23,4,10.53,104,41,43.16,273,366,639,81.4,17,51.52,16,0,0,0,69,0,2,5,6,68,24,0,0,7,20260428,19,79,0,3,24,0,0.0,0,27,21,6,0,0,,79,55.63,0,0,1,146,27,5,0,1,7.0,0,0,0,0,0.0,0,0,0,0,238,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,3,4,3,12,48.0,0,43,29,67.44,5,57,25,38,96,54.86,95,374,411,785,159.8,12,0,1281,25,4,0,20000.0,1040000.0,D,31.0,Spain
Jan Virgili,1939173,Mallorca,2826,spain,2526,1634,26,18,6.66,2,4,6,2.3,2.09,4,8,24.24,120,5,45.45,195,82,277,75.68,13,38.24,21,0,0,0,61,7,1,11,0,7,26,0,1,29,20260428,14,138,0,0,17,0,6.45,0,27,24,3,2,0,,80,40.61,0,0,1,89,6,25,1,2,2.0,0,0,0,0,0.0,0,0,0,2,266,13,0,1,1,0,0,0,0,0,0,817.0,0.0,3,15,16,5,15,44,42.72,0,14,10,71.43,25,19,103,33,93,40.26,11,264,102,366,173.1,31,0,758,22,0,0,12115.0,630000.0,F,19.0,Spain
Martin Valjent,300522,Mallorca,2826,spain,2526,2880,32,32,6.66,0,0,0,0.74,0.29,34,0,0.0,131,95,45.45,425,901,1326,87.41,44,56.41,34,0,0,0,76,0,1,3,3,203,32,0,0,5,20260428,9,75,0,1,29,0,0.0,12,51,45,6,0,0,,50,54.95,0,0,0,191,19,3,0,0,14.0,0,0,0,2,0.0,0,0,0,0,223,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,9,4,7,4,80.0,0,38,28,73.68,3,94,5,2,94,55.62,209,569,948,1517,213.0,14,0,1944,9,6,0,72115.0,3750000.0,D,30.0,Slovakia
Oriol Rey,859769,Levante UD,2849,spain,2526,1192,18,13,6.66,0,0,0,0.39,0.41,16,4,66.67,76,21,50.0,201,210,411,85.8,8,40.0,12,0,0,0,50,0,0,2,0,31,18,0,0,3,20260428,14,52,0,1,22,0,0.0,0,22,19,3,0,0,,32,44.44,0,0,1,68,8,8,0,0,4.0,0,0,0,0,0.0,0,0,0,0,84,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,4,3,1,1,50.0,0,19,11,57.89,8,31,2,6,40,43.48,42,248,231,479,119.8,6,0,619,12,4,0,24038.0,1250000.0,M,27.0,Spain
