player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Nikola Krstović,839156,Atalanta,2686,italy,2526,1516,30,15,6.71,10,4,14,12.8,1.76,7,1,20.0,159,9,52.94,237,86,323,74.25,51,45.95,60,0,0,0,59,4,12,19,2,13,30,0,0,17,20260428,4,121,0,0,34,0,11.49,0,13,10,3,9,1,,52,46.02,0,0,2,112,3,19,4,23,3,0,0,0,0,0.0,0,0,0,0,217,21,0,0,6,0,0,0,0,0,0,151.6,0.0,0,68,19,39,29,15,45.45,0,12,8,66.67,19,18,33,5,103,45.98,17,330,105,435,201.2,87,1,754,26,2,0,41923.0,2180000.0,F,25.0,Montenegro
Sebastian Walukiewicz,886243,Sassuolo,2793,italy,2526,2675,32,31,6.71,0,1,1,0.22,2.03,33,19,41.3,180,34,41.98,398,560,958,84.48,25,51.02,24,0,0,0,93,1,0,3,5,95,32,0,0,11,20260428,11,94,0,1,33,0,0.0,0,38,33,5,0,0,,79,53.02,0,0,0,176,24,20,0,1,10,0,0,0,0,0.0,0,0,0,0,291,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,5,4,0,19,55.88,0,48,34,70.83,20,82,34,46,104,52.53,81,509,625,1134,214.6,7,0,1721,12,7,0,21346.0,1110000.0,D,25.0,Poland
Nicolás Valentini,1116570,Hellas Verona,2701,italy,2526,1176,18,12,6.71,0,0,0,0.52,0.8,20,4,36.36,52,25,29.41,120,207,327,71.87,42,62.69,25,0,0,0,43,2,1,0,2,78,17,0,0,2,20260428,8,53,0,1,20,0,0.0,3,20,17,3,0,0,,33,54.1,0,0,0,128,11,3,0,0,12,0,0,0,0,0.0,0,0,0,0,154,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,3,6,5,1,50.0,0,26,15,57.69,3,55,2,11,75,58.59,85,216,239,455,114.0,11,0,662,7,5,0,35577.0,1850000.0,D,24.0,Argentina
Sead Kolasinac,142148,Atalanta,2686,italy,2526,1132,17,14,6.71,0,0,0,0.19,0.29,14,2,66.67,117,16,37.21,286,368,654,89.71,12,41.38,17,0,0,0,69,0,0,1,1,32,17,0,0,4,20260428,8,50,0,0,19,0,0.0,1,14,12,2,0,0,,41,55.41,0,0,0,75,10,0,0,0,5,0,0,0,0,0.0,0,0,0,0,91,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2,0,5,71.43,0,26,15,57.69,0,39,7,3,53,51.46,43,344,385,729,114.0,3,0,874,10,3,0,49231.0,2560000.0,D,32.0,Bosnia-Herzegovina
Daniel Maldini,970928,Lazio,2699,italy,2526,864,18,11,6.71,2,1,3,3.09,1.01,3,3,27.27,94,4,50.0,154,67,221,80.36,8,33.33,16,0,0,0,31,2,2,7,0,4,18,0,0,19,20260428,1,64,0,0,15,0,9.52,0,11,9,2,2,0,,47,49.47,0,0,0,54,3,11,0,3,1,0,0,0,0,0.0,0,0,0,0,132,9,0,0,2,0,0,0,0,0,0,432.0,0.0,2,11,10,8,6,11,39.29,0,12,12,100.0,11,6,28,11,55,46.22,8,199,76,275,120.7,21,0,459,24,1,0,19615.0,1020000.0,F,24.0,Italy
Luca Pellegrini,826186,Lazio,2699,italy,2526,1304,22,15,6.7,1,0,1,0.54,1.29,26,13,27.08,118,27,40.91,266,299,565,79.24,7,36.84,12,0,0,0,51,1,1,0,1,23,22,0,0,9,20260428,12,69,1,0,23,0,16.67,0,14,12,2,1,0,,44,43.56,0,0,0,148,15,14,1,0,9,0,0,0,0,0.0,0,0,0,0,231,1,0,0,0,0,0,0,0,0,0,1304.0,0.0,1,4,2,2,4,7,33.33,0,26,14,53.85,14,70,21,48,51,42.5,66,354,359,713,147.5,6,0,1065,12,7,0,46346.0,2410000.0,D,26.0,Italy
Lameck Banda,911350,Lecce,2689,italy,2526,1485,28,17,6.7,3,3,6,1.79,1.86,2,12,16.22,108,6,50.0,183,67,250,81.17,9,32.14,19,0,0,0,69,4,0,14,0,11,28,0,1,34,20260428,13,147,0,0,42,1,9.68,0,19,19,0,2,1,,97,43.11,0,0,0,58,7,19,0,2,0,0,0,0,0,0.0,0,0,0,0,272,9,0,1,3,0,0,0,0,0,0,495.0,33.33,3,12,19,9,8,26,38.24,0,26,17,65.38,19,8,68,74,106,41.9,12,228,80,308,187.6,31,1,731,45,6,0,12308.0,640000.0,F,25.0,Zambia
Marco Brescianini,928800,Fiorentina,2693,italy,2526,820,22,7,6.7,2,0,2,1.81,0.48,6,5,29.41,74,12,38.71,150,112,262,84.24,6,30.0,14,0,0,0,36,2,2,5,1,22,20,0,0,11,20260428,5,46,0,1,12,0,15.38,0,10,8,2,2,0,,28,46.67,0,0,1,49,2,9,1,0,4,0,0,0,0,0.0,0,0,0,0,91,4,0,0,1,0,0,0,0,0,0,410.0,0.0,0,10,3,4,4,5,55.56,0,13,9,69.23,9,14,9,17,34,42.5,31,183,128,311,134.0,13,0,453,10,2,0,17885.0,930000.0,M,26.0,Italy
Adam Buksa,1138856,Udinese,2695,italy,2526,670,21,3,6.7,2,0,2,1.17,0.42,2,1,50.0,35,2,66.67,60,20,80,61.54,42,50.6,41,0,0,0,14,2,2,4,0,11,20,0,0,11,20260428,4,75,0,0,16,0,20.0,0,14,11,3,2,0,,21,38.18,0,0,0,50,2,8,2,2,0,0,0,0,0,0.0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,335.0,0.0,0,9,1,2,4,1,12.5,0,9,7,77.78,8,2,8,2,63,45.65,3,103,27,130,134.0,10,0,249,13,2,0,32115.0,1670000.0,F,29.0,Poland
Sandi Lovrić,575852,Hellas Verona,2701,italy,2526,347,10,2,6.7,0,1,1,0.29,1.26,10,13,34.21,34,9,52.94,84,61,145,85.29,2,50.0,2,0,0,0,20,3,0,0,0,9,10,0,0,7,20260428,8,24,1,0,5,0,0.0,0,7,7,0,0,0,,20,47.62,0,0,0,25,5,8,0,0,0,0,0,0,0,0.0,0,0,0,0,68,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,4,1,4,66.67,0,14,8,57.14,8,17,6,38,22,47.83,17,106,64,170,67.0,5,0,284,2,1,0,8654.0,450000.0,M,27.0,Slovenia
Agustín Albarracín,1464187,Cagliari,2719,italy,2526,14,1,0,6.7,0,0,0,,0.0,0,0,0.0,2,0,0.0,7,1,8,88.89,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20260428,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,2,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,2,100.0,0,8,1,9,6.7,0,0,13,2,0,0,5962.0,310000.0,F,20.0,Uruguay
Andrea Ghion,928879,Sassuolo,2793,italy,2526,9,1,0,6.7,0,0,0,,0.0,0,0,0.0,0,0,0.0,0,1,1,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20260428,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,0,0,1,1,100.0,0,0,1,1,6.7,0,0,3,0,0,0,,,,,
David Odogu,1424191,Milan,2692,italy,2526,9,2,0,6.7,0,0,0,,0.0,0,0,0.0,0,0,0.0,0,1,1,50.0,1,100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20260428,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,100.0,1,1,1,2,6.7,0,0,3,0,0,0,17885.0,930000.0,D,19.0,Germany
Daniele Sommariva,595572,Genoa,2713,italy,2526,175,2,1,6.7,0,0,0,,0.02,2,0,0.0,6,25,38.46,20,29,49,54.44,0,0.0,0,0,0,0,6,0,0,0,0,3,2,1,0,0,20260428,0,0,1,0,0,0,0.0,14,4,4,0,0,0,-0.56,1,100.0,0,0,0,41,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,41,0,1,0,0,1,6,2,8,0,2,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,7,0,0,1,100.0,65,53,37,90,13.4,0,0,103,1,0,0,5385.0,280000.0,K,28.0,Italy
Stefano Sabelli,184421,Genoa,2713,italy,2526,783,14,10,6.7,0,0,0,0.45,0.51,16,6,26.09,69,14,31.11,110,89,199,70.57,3,21.43,11,0,0,0,33,0,0,1,0,21,14,0,0,4,20260428,8,34,0,0,6,0,0.0,0,9,8,1,0,0,,39,62.9,0,0,0,83,4,7,0,0,6,1,1,0,0,0.0,0,0,0,0,136,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,4,0,1,14.29,0,21,12,57.14,6,45,7,23,42,55.26,45,179,103,282,93.8,5,0,490,17,1,0,12500.0,650000.0,D,33.0,Italy
Nicolás González,901325,Juventus,2687,italy,2526,24,2,0,6.7,0,0,0,0.13,0.0,0,0,0.0,1,0,0.0,1,1,2,40.0,3,100.0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,20260428,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,2,100.0,0,0,0,3,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,0,0,0.0,0,0,0,0.0,1,0,0,0,5,100.0,0,3,2,5,13.4,2,0,19,3,0,0,,,,,
Francesco Folino,1424353,Cremonese,2761,italy,2526,733,17,7,6.69,1,0,1,0.17,0.05,18,0,0.0,27,26,42.62,59,185,244,80.26,16,69.57,7,0,0,0,23,0,0,0,0,52,16,0,0,2,20260428,6,28,0,1,11,0,50.0,0,15,14,1,1,0,,17,44.74,1,0,0,60,3,1,0,0,9,0,0,0,0,0.0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,733.0,0.0,0,2,0,1,1,0,0.0,0,8,4,50.0,1,29,3,1,33,54.1,61,99,205,304,107.1,2,0,452,9,0,0,10769.0,560000.0,D,24.0,Italy
Niccolò Fortini,1526934,Fiorentina,2693,italy,2526,546,16,2,6.69,0,0,0,0.25,0.82,8,5,17.24,58,11,57.89,97,87,184,87.62,5,45.45,6,0,0,0,35,1,0,3,0,8,16,0,0,5,20260428,8,35,0,1,5,0,0.0,0,12,11,1,0,0,,47,61.84,0,0,0,26,4,4,0,0,2,0,0,0,0,0.0,0,0,0,0,91,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,3,2,8,42.11,0,22,9,40.91,4,17,19,29,52,59.77,19,114,96,210,107.1,8,0,393,18,0,0,3654.0,190000.0,D,19.0,Italy
Matias Vecino,158615,Lazio,2699,italy,2526,605,13,5,6.69,0,1,1,0.33,0.7,9,0,0.0,63,6,40.0,168,159,327,88.62,13,46.43,15,0,0,0,32,1,0,3,1,17,13,0,0,3,20260428,4,32,0,1,8,0,0.0,0,4,4,0,0,0,,12,41.38,0,0,0,42,7,3,0,0,3,0,0,0,0,0.0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,5,4,0,0,0.0,0,10,8,80.0,3,16,2,0,25,43.86,15,197,172,369,87.0,7,0,453,3,1,0,,,,,
Hassane Kamara,351434,Udinese,2695,italy,2526,1610,23,19,6.69,0,1,1,0.65,1.26,18,14,19.72,132,24,39.34,273,234,507,81.64,13,59.09,9,0,0,0,62,4,1,3,2,50,23,0,0,9,20260428,8,53,0,1,15,0,0.0,0,25,22,3,0,0,,53,54.64,0,0,2,114,21,19,0,0,3,0,1,0,1,0.0,0,0,0,0,250,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,8,8,5,14,48.28,0,29,20,68.97,18,43,29,71,66,55.46,61,358,263,621,153.9,16,0,1040,10,4,0,22115.0,1150000.0,D,31.0,Cote d'Ivoire
Marius Marin,797596,Pisa,2737,italy,2526,1292,23,18,6.69,0,0,0,0.12,0.6,25,1,5.56,93,34,48.57,174,171,345,77.18,8,50.0,8,0,0,0,69,0,0,2,0,23,23,0,0,8,20260428,21,76,0,1,36,0,0.0,0,22,18,4,0,0,,65,48.87,0,0,0,102,13,2,0,0,4,0,0,0,0,0.0,0,0,0,0,143,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,1,0,1,20.0,0,45,27,60.0,2,47,5,18,73,48.99,70,252,195,447,153.9,3,0,639,20,7,0,3654.0,190000.0,M,27.0,Romania
Lorenzo Venturino,1618563,Roma,2702,italy,2526,239,11,1,6.69,0,0,0,0.17,1.01,1,9,29.03,35,1,20.0,52,21,73,80.22,3,42.86,4,0,0,0,9,1,0,2,0,2,11,0,0,5,20260428,1,13,0,0,1,0,0.0,0,1,0,1,0,0,,6,40.0,0,0,0,18,0,7,0,1,0,0,0,0,0,0.0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,2,1,4,66.67,0,0,0,0.0,7,4,6,31,9,40.91,5,66,25,91,73.6,5,0,154,2,0,0,3654.0,190000.0,F,19.0,Italy
Jakub Piotrowski,825271,Udinese,2695,italy,2526,1575,30,18,6.69,1,1,2,2.62,0.75,13,0,0.0,122,16,45.71,250,173,423,82.14,21,52.5,19,0,0,0,74,1,3,13,2,29,30,0,0,14,20260428,11,85,0,1,26,0,2.94,0,22,19,3,1,0,,84,56.0,0,0,1,92,16,11,1,2,8,0,0,0,1,0.0,0,0,0,0,180,7,0,0,0,0,0,0,0,0,0,1575.0,0.0,3,19,15,13,8,12,42.86,0,43,21,48.84,11,25,28,24,105,55.26,35,317,198,515,200.7,34,0,842,29,2,0,21346.0,1110000.0,M,28.0,Poland
Paulo Dybala,256219,Roma,2702,italy,2526,1069,18,12,6.69,2,2,4,4.23,3.11,28,19,26.03,201,24,68.57,330,96,426,82.72,10,45.45,12,0,0,1,46,4,5,12,1,1,18,0,0,18,20260428,8,74,0,0,11,0,5.56,1,8,8,0,2,0,,42,40.38,0,0,0,89,2,40,1,2,0,0,0,1,0,0.0,0,0,0,0,229,11,0,0,1,0,0,0,0,0,0,534.5,0.0,5,23,13,10,14,10,27.78,0,7,4,57.14,40,43,36,73,52,41.27,35,410,105,515,120.4,36,0,787,26,0,0,249231.0,12960000.0,F,32.0,Argentina
Alberto Grassi,186845,Cremonese,2761,italy,2526,1442,26,14,6.69,0,0,0,1.02,0.71,29,0,0.0,78,28,37.33,220,348,568,83.9,11,50.0,11,0,0,0,64,0,1,2,2,48,25,0,0,8,20260428,9,41,0,2,13,0,0.0,0,28,24,4,0,0,,46,60.53,0,0,0,109,26,6,0,0,8,0,1,0,2,0.0,0,0,0,0,131,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,5,5,3,8,88.89,0,17,7,41.18,5,53,9,1,57,58.16,75,302,375,677,167.2,10,0,887,22,3,0,25000.0,1300000.0,M,30.0,Italy
Gianluca Scamacca,807301,Atalanta,2686,italy,2526,1253,22,15,6.69,10,1,11,6.73,0.78,7,0,0.0,102,8,72.73,153,54,207,70.17,25,62.5,15,0,0,0,30,1,5,8,1,15,22,0,0,20,20260428,4,73,1,0,24,0,17.54,0,14,13,1,10,0,,38,39.58,2,0,3,88,3,15,0,8,2,0,0,2,0,100.0,0,2,0,0,161,4,0,0,8,0,0,0,0,0,0,125.3,0.0,4,37,20,27,22,12,54.55,0,8,5,62.5,15,10,22,0,63,46.32,11,222,73,295,147.1,57,3,509,18,2,0,114038.0,5930000.0,F,27.0,Italy
Raoul Bellanova,826185,Atalanta,2686,italy,2526,1307,22,14,6.69,0,1,1,0.48,1.8,17,16,19.51,151,16,43.24,255,199,454,88.85,10,35.71,18,0,0,0,56,2,0,5,1,22,22,0,0,3,20260428,6,34,0,0,3,0,0.0,0,23,20,3,0,0,,36,69.23,0,0,0,57,8,19,0,2,2,0,0,0,0,0.0,0,0,0,0,163,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10,3,3,5,8,66.67,0,18,9,50.0,19,29,12,82,46,57.5,37,283,228,511,147.1,13,0,851,11,1,0,64038.0,3330000.0,M,25.0,Italy
Iker Bravo,1155571,Udinese,2695,italy,2526,216,8,3,6.69,1,0,1,0.24,0.17,5,0,0.0,14,3,100.0,23,13,36,81.82,1,16.67,5,0,0,0,10,0,0,3,0,0,7,0,0,6,20260428,2,17,0,0,3,0,25.0,0,1,1,0,1,0,,3,20.0,0,0,0,8,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,26,2,0,0,1,0,0,0,0,0,0,216.0,0.0,0,1,3,0,1,1,50.0,0,1,1,100.0,3,8,2,4,4,19.05,3,29,15,44,46.8,4,0,75,1,1,0,3654.0,190000.0,F,20.0,Spain
Edon Zhegrova,887766,Juventus,2687,italy,2526,331,15,0,6.69,0,0,0,0.52,1.14,5,9,21.43,103,7,87.5,144,22,166,83.84,2,66.67,1,0,0,0,16,2,0,6,0,1,14,0,0,11,20260428,1,34,1,0,4,0,0.0,0,2,2,0,0,0,,27,45.0,0,0,0,32,0,10,0,1,0,0,0,0,0,0.0,0,0,0,0,109,4,0,0,0,0,0,0,0,0,0,0.0,0.0,2,3,12,2,7,17,48.57,0,5,3,60.0,10,11,35,42,29,46.03,8,175,23,198,93.6,15,0,346,5,0,0,89038.0,4630000.0,F,26.0,Kosovo
Jens Odgaard,826064,Bologna,2685,italy,2526,1317,24,15,6.68,5,1,6,2.44,1.31,6,5,38.46,102,5,29.41,168,62,230,73.48,37,49.33,38,0,0,0,65,1,3,8,1,15,24,0,0,29,20260428,8,116,0,1,26,0,14.71,1,20,15,5,2,3,,52,40.0,0,0,0,83,4,14,3,3,0,0,0,0,0,0.0,0,0,0,0,179,12,0,0,2,0,0,0,0,0,0,263.4,0.0,0,18,16,13,13,7,29.17,0,19,10,52.63,14,20,24,13,89,43.41,17,229,84,313,160.4,34,0,578,28,1,0,28462.0,1480000.0,F,26.0,Denmark
Morten Thorsby,280991,Cremonese,2761,italy,2526,1222,21,14,6.68,3,1,4,2.25,0.43,6,2,40.0,81,6,42.86,154,86,240,67.04,88,54.32,74,0,0,0,45,3,1,4,1,30,21,0,0,8,20260428,9,114,0,0,24,0,14.29,0,24,24,0,3,0,,33,45.21,1,0,0,118,4,9,1,7,6,0,0,0,0,0.0,0,0,0,0,162,5,0,0,1,0,0,0,0,0,0,407.33,0.0,0,20,1,9,8,3,100.0,0,21,5,23.81,9,12,3,5,121,51.49,14,237,121,358,140.3,21,1,553,10,3,0,21346.0,1110000.0,M,29.0,Norway
Moise Kean,835601,Fiorentina,2693,italy,2526,2047,26,23,6.68,8,1,9,15.06,0.18,4,0,0.0,62,1,33.33,101,53,154,72.3,27,45.76,32,0,0,0,34,0,18,23,2,16,26,0,0,30,20260428,4,126,0,0,29,0,8.16,0,32,24,8,7,1,,75,44.38,0,0,3,59,7,3,1,30,1,0,0,2,0,100.0,0,2,0,0,197,13,0,0,7,0,0,0,0,0,0,255.88,0.0,0,76,22,48,27,25,41.67,0,6,3,50.0,3,8,60,7,102,44.74,3,152,61,213,173.7,98,1,597,44,4,0,110962.0,5770000.0,F,25.0,Italy
Pervis Estupiñán,805465,Milan,2692,italy,2526,946,17,12,6.68,1,1,2,0.39,1.25,5,5,33.33,108,6,42.86,209,199,408,86.44,8,53.33,7,0,0,0,51,2,0,0,5,20,15,0,1,4,20260428,11,42,0,4,15,0,11.11,0,4,4,0,1,0,,22,38.6,0,0,1,64,11,13,1,5,0,0,0,0,1,0.0,0,0,0,0,117,4,0,1,0,0,0,0,0,0,0,946.0,0.0,0,5,4,8,1,2,28.57,0,14,8,57.14,13,9,7,15,30,41.67,14,247,225,472,100.2,9,0,678,6,4,0,89038.0,4630000.0,D,28.0,Ecuador
Oumar Ngom,1175854,Lecce,2689,italy,2526,560,11,6,6.68,0,0,0,0.23,0.09,3,1,50.0,39,7,70.0,93,74,167,85.64,7,53.85,6,0,0,0,35,0,0,3,0,14,10,0,0,6,20260428,8,32,0,0,10,0,0.0,0,11,11,0,0,0,,28,51.85,0,0,0,28,12,4,0,0,1,0,0,0,0,0.0,0,0,0,0,44,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,0,2,4,66.67,0,19,12,63.16,4,5,6,2,35,52.24,10,109,86,195,66.8,5,0,289,5,1,0,6346.0,330000.0,M,21.0,Mauritania
Torbjørn Heggem,933264,Bologna,2685,italy,2526,2006,24,22,6.68,0,0,0,1.14,0.12,12,0,0.0,57,84,68.29,263,769,1032,91.81,36,45.57,43,0,0,0,86,0,1,3,5,96,24,0,1,6,20260428,9,89,1,2,31,0,0.0,4,30,25,5,0,0,,50,52.08,0,0,0,92,22,3,0,0,7,0,0,0,0,0.0,0,0,0,0,116,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,10,1,6,2,8,80.0,0,30,17,56.67,3,24,10,1,86,49.14,123,321,803,1124,160.3,11,0,1382,12,0,0,19615.0,1020000.0,D,27.0,Norway
Franco Israel,1084846,Torino,2696,italy,2526,810,9,9,6.68,0,0,0,,0.02,4,0,0.0,9,62,34.25,52,118,170,58.62,3,75.0,1,0,0,0,66,0,0,0,3,10,9,1,0,0,20260428,0,1,0,1,0,0,0.0,50,18,16,2,0,0,-5.19,3,100.0,0,7,0,120,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,120,0,5,0,0,4,13,10,24,1,7,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,11,0,0,6,85.71,181,152,138,290,60.1,0,0,370,3,1,0,28462.0,1480000.0,K,25.0,Uruguay
Alessandro Deiola,328109,Cagliari,2719,italy,2526,1247,17,14,6.68,0,2,2,1.14,0.32,14,0,0.0,56,26,50.98,163,275,438,81.87,8,32.0,17,0,0,0,45,0,3,5,2,35,17,0,0,5,20260428,13,55,0,3,20,0,0.0,8,19,17,2,0,0,,47,55.29,0,0,0,97,13,6,0,4,7,0,0,0,0,0.0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,9,8,6,6,3,60.0,0,32,20,62.5,6,33,5,1,55,50.0,51,222,313,535,113.5,17,0,706,12,3,0,14231.0,740000.0,M,30.0,Italy
Raúl Albiol,3041,Pisa,2737,italy,2526,502,8,5,6.68,0,1,1,0.07,0.29,19,1,100.0,17,32,59.26,69,149,218,86.17,7,46.67,8,0,0,0,19,1,0,1,1,60,8,0,0,1,20260428,2,17,0,0,6,0,0.0,3,11,9,2,0,0,,9,50.0,0,0,0,35,6,3,0,0,6,0,0,0,0,0.0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0.0,0,7,4,57.14,3,30,0,1,16,48.48,54,95,158,253,53.4,1,0,352,2,1,0,17885.0,930000.0,D,40.0,Spain
Ivan Ilić,877371,Torino,2696,italy,2526,415,8,5,6.68,0,0,0,,0.5,5,1,50.0,41,6,46.15,68,88,156,82.11,4,36.36,7,0,0,0,18,1,0,0,0,11,8,0,0,8,20260428,4,28,0,0,9,0,0.0,0,5,5,0,0,0,,13,38.24,0,0,0,34,6,8,0,0,0,0,0,0,0,0.0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,66.67,0,8,5,62.5,8,11,3,2,17,37.78,13,88,102,190,53.4,0,0,246,4,2,0,29615.0,1540000.0,M,24.0,Serbia
Albert Grønbæk,1000263,Genoa,2713,italy,2526,107,4,1,6.68,0,0,0,0.03,0.08,1,0,0.0,6,0,0.0,9,4,13,76.47,1,50.0,1,0,0,0,2,0,0,0,0,2,4,0,0,1,20260428,0,6,0,0,1,0,0.0,0,0,0,0,0,0,,7,58.33,0,0,0,4,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,1,2,33.33,0,4,2,50.0,2,1,6,1,8,57.14,0,12,5,17,26.7,1,0,45,1,1,0,,,,,
Răzvan Sava,1001997,Udinese,2695,italy,2526,619,7,6,6.67,0,0,0,,0.01,1,0,0.0,5,20,32.26,17,112,129,75.0,0,0.0,0,0,0,0,46,0,0,0,1,7,7,0,0,0,20260428,1,1,0,1,0,0,0.0,38,14,12,2,0,0,-3.86,0,0.0,0,2,0,43,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,44,0,3,0,0,4,7,5,14,0,3,0.0,0.0,0,0,0,0,0,0,0.0,4,0,0,0.0,0,2,0,0,0,0.0,62,52,120,172,46.7,0,0,222,0,1,0,12500.0,650000.0,K,23.0,Romania
Cyril Ngonge,877037,Torino,2696,italy,2526,1013,20,11,6.67,1,1,2,1.85,0.61,9,4,22.22,80,16,66.67,133,45,178,69.8,18,45.0,22,0,0,0,36,0,5,5,0,9,20,0,0,18,20260428,5,73,0,1,20,0,4.17,0,20,17,3,0,1,,48,48.48,0,0,0,77,2,12,0,6,0,0,0,0,0,0.0,0,0,0,0,169,4,0,0,1,0,0,0,0,0,0,1013.0,0.0,1,14,10,7,12,19,59.38,0,11,4,36.36,12,17,32,18,66,47.48,24,188,67,255,133.4,24,0,483,18,2,0,14808.0,770000.0,F,25.0,Belgium
Pontus Almqvist,856065,Parma,2690,italy,2526,408,10,4,6.67,0,0,0,0.33,0.7,2,3,50.0,32,2,40.0,48,27,75,78.95,6,60.0,4,0,0,0,18,2,1,1,0,3,10,0,0,12,20260428,5,36,0,0,6,0,0.0,0,4,4,0,0,0,,26,44.83,0,0,0,20,6,8,0,0,0,0,0,0,0,0.0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,0,2,6,37.5,0,8,5,62.5,8,3,16,6,32,47.06,5,66,29,95,66.7,3,0,195,12,0,0,21346.0,1110000.0,F,26.0,Sweden
